"ID","BasePeriodID","Species","StockID","Age","FisheryID","TimeStep","Catch","Adjusted"
44074.95,3,1,35,3,35,2,3369.87,
44074.95,3,1,35,4,31,1,4.00,
44074.95,3,1,36,4,3,2,82.60,
44074.95,3,1,37,2,25,3,5.53,
44074.95,3,1,38,4,1,1,20.90,
44074.90,3,1,3,3,74,3,1501.71,
44074.90,3,1,35,5,34,1,1.57,
44074.95,3,1,1,4,40,3,1017.55,
44074.95,3,1,4,5,1,2,18.90,
44074.95,3,1,4,5,1,3,8.25,
44074.95,3,1,4,5,3,2,1.01,
44074.95,3,1,9,2,36,3,7.14,
44074.95,3,1,9,2,57,3,3.50,
44074.95,3,1,11,3,54,3,46.39,
44074.95,3,1,13,3,2,3,1.99,
44074.95,3,1,13,3,10,1,5.26,
44074.95,3,1,13,3,10,2,184.91,
44074.95,3,1,14,3,56,3,59.66,
44074.95,3,1,14,3,57,2,13.05,
44074.95,3,1,14,3,57,3,88.27,
44074.95,3,1,16,3,22,3,8.20,
44074.95,3,1,17,3,74,3,523.09,
44074.95,3,1,17,4,10,2,46.80,
44074.95,3,1,20,3,42,3,33.65,
44074.95,3,1,21,4,3,2,2.81,
44074.95,3,1,22,3,42,1,5.34,
44074.95,3,1,24,3,8,3,102.19,
44074.95,3,1,24,5,22,3,4.80,
44074.95,3,1,27,4,22,3,530.25,
44074.95,3,1,27,4,25,3,1.04,
44074.95,3,1,28,5,31,3,22.49,
44074.95,3,1,28,5,74,3,2117.95,
44074.95,3,1,30,2,15,3,101.29,
44074.95,3,1,30,2,22,3,4.72,
44074.95,3,1,30,4,41,2,4.53,
44074.95,3,1,32,3,1,3,61.11,
44074.95,3,1,32,3,2,2,15.02,
44074.95,3,1,32,4,14,3,21.13,
44074.95,3,1,32,4,15,1,104.67,
44074.95,3,1,34,3,42,3,78.31,
44074.95,3,1,34,3,54,3,1.71,
44074.95,3,1,34,5,27,3,6.05,
44074.95,3,1,34,5,30,3,12.81,
44074.95,3,1,34,5,74,3,620.96,
44074.95,3,1,35,3,30,3,874.91,
44074.95,3,1,35,3,35,3,4627.49,
44074.95,3,1,35,4,31,3,57.49,
44074.95,3,1,36,4,3,3,97.62,
44074.95,3,1,37,2,74,3,94.41,
44074.95,3,1,37,3,18,3,4.57,
44074.95,3,1,38,4,1,2,33.83,
44074.95,3,1,34,3,56,1,2.61,
44074.95,3,1,38,4,1,3,375.83,
44074.95,3,1,38,4,2,3,30.68,
44074.95,3,1,4,5,3,3,1.20,
44074.95,3,1,9,2,74,3,234.59,
44074.95,3,1,9,3,1,1,5.05,
44074.95,3,1,17,4,11,2,12.81,
44074.95,3,1,23,4,30,2,313.68,
44074.95,3,1,24,3,9,3,30.70,
44074.95,3,1,27,4,26,2,178.46,
44074.95,3,1,30,2,37,3,18.64,
44074.95,3,1,30,4,1,3,46.47,
44074.95,3,1,31,3,9,3,247.95,
44074.95,3,1,32,3,2,3,29.06,
44074.95,3,1,32,4,15,3,43.88,
44074.95,3,1,34,3,9,3,5.54,
44074.95,3,1,34,3,74,3,5500.88,
44074.95,3,1,35,2,11,3,32.56,
44074.95,3,1,35,2,18,3,13.52,
44074.95,3,1,35,3,31,1,2.50,
44074.95,3,1,35,3,41,1,4.08,
44074.95,3,1,35,4,32,2,73.19,
44074.95,3,1,37,3,1,3,18.78,
44074.95,3,1,37,3,2,3,5.22,
44074.95,3,1,38,4,3,3,66.84,
44074.95,3,1,4,5,8,2,4.70,
44074.95,3,1,4,5,8,3,3.31,
44074.95,3,1,9,3,1,3,26.18,
44074.95,3,1,9,3,2,3,8.36,
44074.95,3,1,9,3,8,1,17.86,
44074.95,3,1,13,3,10,3,43.78,
44074.95,3,1,14,3,58,1,1.00,
44074.95,3,1,16,3,25,3,5.25,
44074.95,3,1,17,4,11,3,6.75,
44074.95,3,1,17,4,14,2,2.26,
44074.95,3,1,20,3,74,3,2425.00,
44074.95,3,1,21,4,8,2,3.45,
44074.95,3,1,21,4,9,2,15.80,
44074.95,3,1,22,3,42,3,45.74,
44074.95,3,1,22,3,53,1,37.47,
44074.95,3,1,23,5,10,1,61.17,
44074.95,3,1,24,3,10,2,12.49,
44074.95,3,1,24,5,27,3,7.25,
44074.95,3,1,27,4,26,3,68.19,
44074.95,3,1,27,4,27,2,35.94,
44074.95,3,1,29,2,2,3,6.65,
44074.95,3,1,29,2,11,2,7.51,
44074.95,3,1,30,2,39,3,8.59,
44074.95,3,1,30,4,42,3,58.09,
44074.95,3,1,32,3,3,3,1.15,
44074.95,3,1,32,3,8,1,29.75,
44074.95,3,1,32,4,16,2,6.49,
44074.95,3,1,34,3,10,1,19.88,
44074.95,3,1,34,4,1,1,32.55,
44074.95,3,1,34,4,1,2,20.37,
44074.95,3,1,35,2,22,2,15.47,
44074.95,3,1,35,2,22,3,45.69,
44074.95,3,1,35,2,27,3,86.98,
44074.95,3,1,35,3,74,3,126464.91,
44074.95,3,1,35,4,32,3,67.79,
44074.95,3,1,36,4,8,2,54.07,
44074.95,3,1,36,5,1,2,59.47,
44074.95,3,1,37,3,3,3,5.25,
44074.95,3,1,37,3,8,3,30.59,
44074.95,3,1,37,3,22,3,30.02,
44074.95,3,1,38,4,8,2,15.93,
44074.95,3,1,9,3,8,3,22.37,
44074.95,3,1,14,3,60,3,21.21,
44074.95,3,1,14,3,61,3,4.99,
44074.95,3,1,16,3,26,2,31.23,
44074.95,3,1,17,4,15,1,95.16,
44074.95,3,1,27,4,27,3,253.65,
44074.95,3,1,30,4,45,1,5.25,
44074.95,3,1,32,4,17,2,17.13,
44074.95,3,1,34,4,1,3,188.75,
44074.95,3,1,35,4,33,1,2.22,
44074.95,3,1,38,4,8,3,46.98,
44074.90,3,1,12,4,16,2,11.01,
44074.95,3,1,9,3,10,1,8.70,
44074.95,3,1,9,3,10,2,162.25,
44074.95,3,1,30,2,40,3,7.31,
44074.95,3,1,30,4,8,3,19.08,
44074.95,3,1,32,3,8,2,34.97,
44074.95,3,1,34,4,2,3,33.87,
44074.95,3,1,36,4,8,3,205.64,
44074.95,3,1,37,3,25,3,677.11,
44074.95,3,1,38,4,9,2,149.21,
44074.90,3,1,12,4,17,2,20.72,
44074.90,3,1,18,3,13,2,2.80,
44074.95,3,1,1,4,41,1,12.26,
44074.95,3,1,4,5,9,3,8.68,
44074.95,3,1,4,5,10,2,4.99,
44074.95,3,1,9,3,10,3,40.32,
44074.95,3,1,9,3,11,1,12.25,
44074.95,3,1,9,3,11,2,61.01,
44074.95,3,1,11,3,56,1,35.20,
44074.95,3,1,11,3,56,3,113.78,
44074.95,3,1,13,3,11,2,63.76,
44074.95,3,1,13,3,11,3,217.12,
44074.95,3,1,14,3,67,2,8.85,
44074.95,3,1,14,3,67,3,32.77,
44074.95,3,1,14,3,74,3,266.63,
44074.95,3,1,16,3,27,3,4.15,
44074.95,3,1,17,4,15,2,12.00,
44074.95,3,1,17,4,15,3,13.00,
44074.95,3,1,20,4,1,1,27.39,
44074.95,3,1,21,4,9,3,15.81,
44074.95,3,1,21,4,10,1,8.15,
44074.95,3,1,22,3,53,3,39.30,
44074.95,3,1,22,3,54,3,15.78,
44074.95,3,1,23,4,30,3,6.13,
44074.95,3,1,23,5,10,2,228.84,
44074.95,3,1,24,3,10,3,44.39,
44074.95,3,1,24,5,30,1,107.15,
44074.95,3,1,24,5,74,3,879.97,
44074.95,3,1,27,4,30,1,83.06,
44074.95,3,1,27,4,30,2,446.43,
44074.95,3,1,29,2,11,3,16.47,
44074.95,3,1,29,2,15,3,17.86,
44074.95,3,1,30,2,42,3,9.25,
44074.95,3,1,30,4,9,2,23.63,
44074.95,3,1,30,4,53,3,7.19,
44074.95,3,1,32,3,8,3,56.87,
44074.95,3,1,32,3,9,2,11.61,
44074.95,3,1,32,4,17,3,2.43,
44074.95,3,1,34,4,3,2,12.68,
44074.95,3,1,34,4,3,3,15.98,
44074.95,3,1,35,2,31,3,8.54,
44074.95,3,1,35,2,33,2,3.67,
44074.95,3,1,35,2,33,3,157.17,
44074.95,3,1,35,4,10,1,7.53,
44074.95,3,1,35,4,33,2,86.59,
44074.95,3,1,36,4,9,2,159.47,
44074.95,3,1,36,4,9,3,217.26,
44074.95,3,1,36,5,1,3,913.57,
44074.95,3,1,37,3,9,3,20.78,
44074.95,3,1,38,4,9,3,251.78,
44074.90,3,1,3,4,1,1,72.11,
44074.90,3,1,3,4,1,3,45.18,
44074.90,3,1,12,4,17,3,10.13,
44074.90,3,1,3,5,1,1,4.67,
44074.90,3,1,36,3,23,3,71.22,
44074.95,3,1,1,4,41,2,6.45,
44074.95,3,1,1,4,42,1,33.18,
44074.95,3,1,4,5,11,1,3.99,
44074.95,3,1,4,5,11,3,6.61,
44074.95,3,1,9,3,11,3,294.30,
44074.95,3,1,9,3,13,2,4.79,
44074.95,3,1,9,3,13,3,54.76,
44074.95,3,1,11,3,57,1,22.37,
44074.95,3,1,11,3,57,2,42.28,
44074.95,3,1,13,3,14,1,3.78,
44074.95,3,1,13,3,14,2,7.80,
44074.95,3,1,14,4,10,1,5.36,
44074.95,3,1,14,4,10,2,19.58,
44074.95,3,1,14,4,11,1,5.93,
44074.95,3,1,16,3,30,2,10.62,
44074.95,3,1,17,4,17,2,30.86,
44074.95,3,1,17,4,18,2,2.61,
44074.95,3,1,20,4,1,2,18.60,
44074.95,3,1,21,4,10,2,22.27,
44074.95,3,1,21,4,11,3,33.32,
44074.95,3,1,22,3,74,3,11797.62,
44074.95,3,1,22,4,8,2,8.86,
44074.95,3,1,25,2,1,3,1.69,
44074.95,3,1,27,4,30,3,172.15,
44074.95,3,1,27,4,31,2,11.11,
44074.95,3,1,29,2,74,3,475.46,
44074.95,3,1,29,3,1,2,17.57,
44074.95,3,1,30,2,43,3,43.69,
44074.95,3,1,30,2,53,3,14.73,
44074.95,3,1,30,4,54,3,7.21,
44074.95,3,1,32,3,9,3,7.66,
44074.95,3,1,32,3,10,2,315.03,
44074.95,3,1,32,4,18,3,1.36,
44074.95,3,1,32,4,36,1,2.69,
44074.95,3,1,34,4,8,2,38.06,
44074.95,3,1,34,4,8,3,30.37,
44074.95,3,1,35,2,34,2,1.83,
44074.95,3,1,35,2,34,3,185.19,
44074.95,3,1,35,4,10,2,6.44,
44074.95,3,1,35,4,33,3,100.75,
44074.95,3,1,36,4,10,1,5.97,
44074.95,3,1,36,5,2,3,7.41,
44074.95,3,1,37,3,10,2,72.92,
44074.95,3,1,38,4,10,2,31.66,
44074.95,3,1,4,5,13,2,5.26,
44074.95,3,1,14,4,11,2,16.45,
44074.95,3,1,17,4,30,3,1.28,
44074.95,3,1,27,4,31,3,42.71,
44074.95,3,1,28,4,3,2,61.88,
44074.95,3,1,30,2,56,3,7.25,
44074.95,3,1,32,3,10,3,43.16,
44074.95,3,1,35,2,35,1,43.94,
44074.95,3,1,36,5,3,2,97.51,
44074.95,3,1,38,4,10,3,3.92,
44074.95,3,1,36,5,3,3,94.35,
44074.95,3,1,38,4,11,3,38.74,
44074.95,3,1,4,5,13,3,1.97,
44074.95,3,1,9,3,14,3,4.26,
44074.95,3,1,14,4,11,3,43.14,
44074.95,3,1,17,4,36,1,16.81,
44074.95,3,1,17,4,41,1,16.81,
44074.95,3,1,27,5,11,3,31.45,
44074.95,3,1,30,2,58,3,4.00,
44074.95,3,1,30,4,10,1,71.35,
44074.95,3,1,30,4,56,1,5.93,
44074.95,3,1,32,3,11,2,49.11,
44074.95,3,1,32,4,36,3,19.76,
44074.95,3,1,34,3,10,2,387.72,
44074.95,3,1,34,4,9,2,115.90,
44074.95,3,1,35,2,35,2,57.96,
44074.95,3,1,35,2,35,3,2056.54,
44074.95,3,1,35,4,11,3,3.92,
44074.95,3,1,35,4,34,1,179.08,
44074.95,3,1,36,4,10,3,1.72,
44074.95,3,1,36,4,11,3,40.53,
44074.95,3,1,36,5,8,2,61.40,
44074.95,3,1,36,5,8,3,239.92,
44074.95,3,1,38,4,15,3,4.33,
44074.95,3,1,4,5,14,3,3.66,
44074.95,3,1,9,3,15,1,144.09,
44074.95,3,1,9,3,15,2,7.57,
44074.95,3,1,13,3,15,1,17.49,
44074.95,3,1,14,4,14,1,3.78,
44074.95,3,1,14,4,15,3,4.45,
44074.95,3,1,14,4,16,2,11.01,
44074.95,3,1,17,4,41,2,1.41,
44074.95,3,1,20,4,1,3,166.05,
44074.95,3,1,25,2,2,3,8.70,
44074.95,3,1,27,4,32,2,20.80,
44074.95,3,1,29,3,1,3,86.14,
44074.95,3,1,29,3,2,2,1.59,
44074.95,3,1,30,2,67,3,9.25,
44074.95,3,1,30,4,57,3,9.68,
44074.95,3,1,32,3,11,3,325.42,
44074.95,3,1,32,3,13,1,57.43,
44074.95,3,1,32,4,37,3,3.42,
44074.95,3,1,32,4,39,1,3.42,
44074.95,3,1,34,4,9,3,93.18,
44074.95,3,1,34,4,10,1,125.55,
44074.95,3,1,35,2,74,3,41876.45,
44074.95,3,1,35,3,10,1,2.88,
44074.95,3,1,35,3,10,2,124.63,
44074.95,3,1,35,4,16,2,4.48,
44074.95,3,1,35,4,34,2,1150.72,
44074.95,3,1,36,4,16,3,6.64,
44074.95,3,1,36,4,17,2,2.16,
44074.95,3,1,36,5,9,2,167.22,
44074.95,3,1,37,3,10,3,15.63,
44074.95,3,1,38,4,16,2,14.02,
44074.95,3,1,24,3,11,2,95.70,
44074.95,3,1,32,4,39,3,17.02,
44074.95,3,1,36,4,17,3,7.22,
44074.95,3,1,38,4,16,3,12.79,
44074.90,3,1,12,4,18,3,4.58,
44074.95,3,1,4,5,15,3,25.77,
44074.95,3,1,9,3,17,2,31.78,
44074.95,3,1,22,4,10,1,37.34,
44074.95,3,1,24,3,11,3,86.27,
44074.95,3,1,30,2,74,3,8764.81,
44074.95,3,1,38,4,17,3,19.23,
44074.95,3,1,1,4,42,3,72.02,
44074.95,3,1,4,5,36,1,3.24,
44074.95,3,1,4,5,42,3,4.49,
44074.95,3,1,4,5,74,3,435.30,
44074.95,3,1,9,3,17,3,2.47,
44074.95,3,1,9,3,18,3,4.72,
44074.95,3,1,11,3,57,3,136.99,
44074.95,3,1,14,4,17,2,20.72,
44074.95,3,1,14,4,17,3,10.13,
44074.95,3,1,14,4,18,3,4.58,
44074.95,3,1,16,3,30,3,1.88,
44074.95,3,1,16,3,36,1,18.09,
44074.95,3,1,17,4,42,3,9.75,
44074.95,3,1,17,4,45,1,22.71,
44074.95,3,1,20,4,2,3,29.82,
44074.95,3,1,21,4,13,3,3.32,
44074.95,3,1,21,4,16,3,6.99,
44074.95,3,1,22,4,10,2,90.84,
44074.95,3,1,22,4,10,3,21.63,
44074.95,3,1,23,4,13,3,23.30,
44074.95,3,1,23,4,31,2,15.68,
44074.95,3,1,23,5,10,3,5.61,
44074.95,3,1,23,5,11,1,9.24,
44074.95,3,1,24,3,16,2,1.00,
44074.95,3,1,25,2,4,3,2.75,
44074.95,3,1,25,2,10,2,22.37,
44074.95,3,1,26,2,9,3,5.60,
44074.95,3,1,29,3,2,3,8.85,
44074.95,3,1,30,3,1,3,27.34,
44074.95,3,1,32,4,40,1,4.95,
44074.95,3,1,34,4,10,2,177.37,
44074.95,3,1,38,4,18,3,2.09,
44074.90,3,1,36,4,23,3,162.92,
44074.90,3,1,36,5,23,3,109.16,
44074.95,3,1,1,4,43,2,1.85,
44074.95,3,1,6,2,2,3,6.36,
44074.95,3,1,6,2,11,3,10.97,
44074.95,3,1,6,2,74,2,33.90,
44074.95,3,1,9,3,22,2,4.16,
44074.95,3,1,9,3,36,1,20.82,
44074.95,3,1,9,3,36,3,43.71,
44074.95,3,1,17,4,53,1,16.15,
44074.95,3,1,20,4,3,2,10.99,
44074.95,3,1,21,4,17,2,6.84,
44074.95,3,1,21,4,18,3,2.09,
44074.95,3,1,22,4,11,1,15.87,
44074.95,3,1,23,4,31,3,3.80,
44074.95,3,1,25,2,10,3,60.53,
44074.95,3,1,30,3,2,3,3.63,
44074.95,3,1,32,4,40,3,25.31,
44074.95,3,1,32,4,42,3,4.07,
44074.95,3,1,38,4,42,3,5.74,
44074.90,3,1,12,4,20,2,4.21,
44074.95,3,1,9,3,41,1,21.15,
44074.95,3,1,28,3,1,2,1.55,
44074.95,3,1,38,4,74,3,2818.83,
44074.90,3,1,3,4,10,1,78.64,
44074.90,3,1,12,4,20,3,2.81,
44074.90,3,1,18,3,13,3,31.98,
44074.90,3,1,19,3,24,3,0.93,
44074.95,3,1,1,4,45,1,16.87,
44074.95,3,1,1,4,53,1,5.41,
44074.95,3,1,6,2,74,3,175.45,
44074.95,3,1,6,3,2,3,1.41,
44074.95,3,1,9,3,42,1,7.32,
44074.95,3,1,14,4,20,2,4.21,
44074.95,3,1,17,4,53,3,118.84,
44074.95,3,1,17,4,54,1,22.08,
44074.95,3,1,20,4,3,3,14.56,
44074.95,3,1,20,4,8,2,30.15,
44074.95,3,1,21,4,20,3,3.72,
44074.95,3,1,21,4,22,3,23.94,
44074.95,3,1,22,4,11,2,11.20,
44074.95,3,1,22,4,11,3,37.72,
44074.95,3,1,23,5,11,2,22.65,
44074.95,3,1,23,5,11,3,17.40,
44074.95,3,1,24,3,16,3,2.50,
44074.95,3,1,24,3,17,2,9.32,
44074.95,3,1,25,2,11,2,8.70,
44074.95,3,1,25,2,11,3,69.83,
44074.95,3,1,26,2,10,2,22.27,
44074.95,3,1,30,3,5,3,2.76,
44074.95,3,1,38,5,1,1,2.66,
44074.90,3,1,3,4,10,2,101.69,
44074.90,3,1,3,4,10,3,6.37,
44074.90,3,1,3,4,11,1,13.60,
44074.90,3,1,12,4,22,2,4.54,
44074.90,3,1,18,3,14,3,3.53,
44074.90,3,1,18,3,15,1,68.54,
44074.90,3,1,22,3,24,3,0.85,
44074.90,3,1,34,3,24,3,1.44993939681835e-04,
44074.95,3,1,1,4,53,3,37.74,
44074.95,3,1,1,4,54,1,57.08,
44074.95,3,1,6,3,4,3,10.37,
44074.95,3,1,6,3,8,2,15.44,
44074.95,3,1,6,3,8,3,16.30,
44074.95,3,1,9,3,42,3,42.34,
44074.95,3,1,9,3,43,3,5.64,
44074.95,3,1,11,3,58,1,3.07,
44074.95,3,1,11,3,60,3,56.80,
44074.95,3,1,14,4,20,3,2.81,
44074.95,3,1,16,3,36,3,13.09,
44074.95,3,1,16,3,41,1,4.46,
44074.95,3,1,17,4,54,3,3.32,
44074.95,3,1,17,4,56,1,22.58,
44074.95,3,1,20,4,8,3,23.38,
44074.95,3,1,21,4,30,2,1.80,
44074.95,3,1,21,4,30,3,2.71,
44074.95,3,1,22,4,13,2,30.34,
44074.95,3,1,22,4,15,3,11.14,
44074.95,3,1,23,4,32,2,5.97,
44074.95,3,1,24,3,17,3,13.83,
44074.95,3,1,24,3,18,3,1.74,
44074.95,3,1,25,2,17,2,13.79,
44074.95,3,1,25,2,17,3,48.59,
44074.95,3,1,26,2,10,3,84.26,
44074.95,3,1,26,3,16,2,33.72,
44074.95,3,1,26,3,17,2,24.16,
44074.95,3,1,26,4,18,2,2.56,
44074.95,3,1,26,4,20,2,21.30,
44074.95,3,1,30,3,8,3,15.76,
44074.95,3,1,38,5,1,2,3.06,
44074.90,3,1,3,4,11,3,36.68,
44074.90,3,1,3,4,14,1,30.86,
44074.90,3,1,3,4,15,1,99.81,
44074.90,3,1,37,4,24,3,4.58,
44074.90,3,1,37,5,24,1,0.00,
44074.95,3,1,1,4,54,3,49.78,
44074.95,3,1,1,4,56,1,3.39,
44074.95,3,1,6,3,10,2,53.14,
44074.95,3,1,9,3,45,1,9.21,
44074.95,3,1,9,3,46,3,1.16,
44074.95,3,1,17,4,56,3,2.37,
44074.95,3,1,17,4,57,1,28.82,
44074.95,3,1,22,4,16,2,3.09,
44074.95,3,1,24,3,20,2,7.85,
44074.95,3,1,25,2,18,3,16.71,
44074.95,3,1,38,5,1,3,134.07,
44074.95,3,1,38,5,2,3,2.90,
44074.90,3,1,37,5,24,3,1.01,
44074.95,3,1,6,3,10,3,48.11,
44074.95,3,1,9,3,49,3,2.33,
44074.95,3,1,9,3,53,1,23.63,
44074.95,3,1,17,4,57,2,8.52,
44074.95,3,1,17,4,57,3,9.77,
44074.95,3,1,22,4,17,2,21.80,
44074.95,3,1,23,5,14,1,36.00,
44074.95,3,1,24,3,20,3,12.13,
44074.95,3,1,38,5,3,2,29.64,
44074.90,3,1,3,4,15,2,16.71,
44074.90,3,1,3,4,15,3,36.43,
44074.90,3,1,12,4,22,3,7.44,
44074.90,3,1,18,3,15,2,3.60,
44074.90,3,1,36,3,24,3,27.32,
44074.95,3,1,1,4,57,1,3.55,
44074.95,3,1,1,4,57,2,4.89,
44074.95,3,1,6,3,11,1,2.85,
44074.95,3,1,6,3,11,2,48.88,
44074.95,3,1,9,3,53,3,35.10,
44074.95,3,1,11,3,61,3,47.89,
44074.95,3,1,16,3,41,2,20.08,
44074.95,3,1,17,4,60,3,2.37,
44074.95,3,1,20,4,9,2,98.14,
44074.95,3,1,21,4,74,3,331.35,
44074.95,3,1,22,4,17,3,13.59,
44074.95,3,1,25,2,20,2,1.59,
44074.95,3,1,25,2,20,3,12.07,
44074.95,3,1,38,5,3,3,13.46,
44074.90,3,1,3,4,16,2,1.51,
44074.90,3,1,3,4,17,2,20.83,
44074.90,3,1,3,4,17,3,13.45,
44074.90,3,1,18,3,17,2,31.78,
44074.90,3,1,18,3,17,3,2.47,
44074.90,3,1,36,4,24,3,62.50,
44074.90,3,1,36,5,24,3,41.88,
44074.95,3,1,1,4,74,3,2322.57,
44074.95,3,1,1,5,16,2,1.07,
44074.95,3,1,6,3,11,3,465.66,
44074.95,3,1,6,3,13,2,4.38,
44074.95,3,1,6,3,13,3,84.07,
44074.95,3,1,17,4,61,3,4.16,
44074.95,3,1,17,4,64,1,153.84,
44074.95,3,1,22,4,18,3,6.09,
44074.95,3,1,24,3,22,2,15.62,
44074.95,3,1,25,2,22,2,19.52,
44074.95,3,1,38,5,8,2,1.75,
44074.95,3,1,9,3,54,1,17.75,
44074.95,3,1,14,4,22,2,4.54,
44074.95,3,1,17,4,64,3,14.52,
44074.95,3,1,17,4,65,3,89.24,
44074.95,3,1,20,4,9,3,78.98,
44074.95,3,1,22,4,20,2,2.68,
44074.95,3,1,22,4,20,3,8.62,
44074.95,3,1,24,3,22,3,170.92,
44074.95,3,1,30,3,9,2,2.77,
